track_id,alternative,blues,electronic,folkcountr,funksoulrnb,jazz,pop,raphiphop,rock,danceable,not_danceable,female,male,acoustic,non_acoustic,happy,non_happy,non_sad,sad,instrumental,voice,valence_deam,arousal_deam,valence_emomusic,arousal_emomusic,bpm
4xx8LCv4tUv7PNk6g7VQmY,0.046501290053129196,0.0030853371135890484,0.6790392398834229,0.0011077768867835402,0.005049075465649366,0.03424031659960747,0.15436555445194244,0.04842234402894974,0.02818896807730198,0.9618854522705078,0.038114648312330246,0.8232906460762024,0.17670921981334686,0.009572125971317291,0.9904278516769409,0.49552595615386963,0.5044741034507751,0.9232137799263,0.0767861157655716,0.29722440242767334,0.7027754187583923,6.398843765258789,5.458015441894531,5.160459518432617,5.885889530181885,122.90692138671875
3teT4GffWtZUYQVmUwL14d,0.09581585973501205,0.017420528456568718,0.4492872655391693,0.002631852403283119,0.020501693710684776,0.06370031833648682,0.2813016474246979,0.03491763770580292,0.03442316874861717,0.9993048310279846,0.0006953445263206959,0.8132268786430359,0.18677310645580292,0.01858515664935112,0.9814150333404541,0.6673450469970703,0.33265501260757446,0.9848275184631348,0.015172424726188183,0.1643150895833969,0.8356848359107971,5.956328868865967,5.971648693084717,5.369467735290527,6.266507625579834,127.99107360839844
6yYnmUYPdTM2ExnJpBKMOT,0.08674780279397964,0.044461969286203384,0.519852340221405,0.0004260172718204558,0.0029646882321685553,0.09871158748865128,0.19909429550170898,0.022024506703019142,0.025716805830597878,0.9999901652336121,1.003915531327948e-05,0.7604048848152161,0.23959504067897797,9.272858733311296e-06,0.9999908208847046,0.3711669147014618,0.6288331151008606,0.9999854564666748,1.4807730622123927e-05,0.3555782735347748,0.6444216370582581,6.291903972625732,5.558656692504883,4.970187664031982,6.244256496429443,135.4170684814453
5fXOTnYg6sn0UPyksZnXRP,0.0496344268321991,0.005223331041634083,0.6693576574325562,0.014171595685184002,0.0015396428061649203,0.10237939655780792,0.04340272769331932,0.05237994343042374,0.061911191791296005,0.8958815336227417,0.10411848872900009,0.8390060663223267,0.1609938144683838,0.011740298010408878,0.9882597923278809,0.57322758436203,0.4267725944519043,0.97023606300354,0.029763903468847275,0.7013335227966309,0.29866617918014526,5.697643280029297,5.628870964050293,5.144138813018799,5.389660835266113,119.90086364746094
56xB3EGgd7qxfzAVji8Fh2,0.08080442994832993,0.0041368682868778706,0.3994724750518799,0.00647302670404315,0.012098828330636024,0.13171380758285522,0.2970649302005768,0.062074001878499985,0.006161558907479048,0.9589671492576599,0.04103310778737068,0.6930080652236938,0.30699190497398376,0.09192488342523575,0.9080749750137329,0.3833491802215576,0.6166508197784424,0.8056835532188416,0.1943165808916092,0.2519048750400543,0.7480950355529785,5.40269660949707,5.36529016494751,4.829293251037598,5.194082736968994,107.95906829833984
0qJtV82bKOgB2kvfa8IrZp,0.020932866260409355,0.02090349607169628,0.3465368151664734,0.005855818744748831,0.01850469596683979,0.08989028632640839,0.23856419324874878,0.251530259847641,0.007281556725502014,0.996385395526886,0.003614753717556596,0.894483745098114,0.10551641881465912,0.11205229163169861,0.8879477977752686,0.5024111866950989,0.4975888133049011,0.7453243732452393,0.25467565655708313,0.058409079909324646,0.9415907859802246,5.724791049957275,5.276670932769775,5.094211578369141,4.912899494171143,79.83699798583984
03kw5kVvTjfZ4BAUU4Txx3,0.06076132878661156,0.001775621436536312,0.6114627718925476,0.0004981452948413789,0.0002819471701513976,0.057668402791023254,0.03513546288013458,0.2136687934398651,0.018747666850686073,0.9606810212135315,0.039319030940532684,0.8113825917243958,0.18861746788024902,0.0008305077790282667,0.9991695284843445,0.335182249546051,0.664817750453949,0.9907469749450684,0.009253116324543953,0.3928542137145996,0.6071457862854004,5.827693462371826,5.289576053619385,4.904812335968018,5.765357971191406,146.1148223876953
6nx4f2nVmFNWquoMtUrdYX,0.07021070271730423,0.034368690103292465,0.26960480213165283,0.002628402318805456,0.008341021835803986,0.05011564865708351,0.3298912048339844,0.19682170450687408,0.0380178727209568,0.9605786204338074,0.03942147642374039,0.833809494972229,0.16619037091732025,0.021062998101115227,0.9789371490478516,0.6112692952156067,0.3887307941913605,0.9684232473373413,0.03157695382833481,0.1568821221590042,0.8431180119514465,6.523037910461426,5.489956855773926,4.942927837371826,6.066633224487305,137.0316925048828
1cntn3ERV911IIKeGJtgQj,0.04108188673853874,0.004139628726989031,0.6815186142921448,0.0003039870935026556,0.005320414900779724,0.032637570053339005,0.19360587000846863,0.036069586873054504,0.005322584882378578,0.9968631863594055,0.0031369372736662626,0.8157063722610474,0.18429382145404816,0.001476492383517325,0.9985232949256897,0.6754521131515503,0.324547678232193,0.9983698129653931,0.0016301602590829134,0.3646354377269745,0.6353645920753479,6.1958112716674805,5.544990062713623,5.133666515350342,5.976423263549805,75.04718780517578
1GHOLip5jcgRIBqd8QUx7N,0.007647454738616943,0.0003312879998702556,0.9005418419837952,0.0001331969688180834,0.0004701933066826314,0.07615837454795837,0.0013208616292104125,0.011530924588441849,0.0018657550681382418,0.8661021590232849,0.13389791548252106,0.8428156971931458,0.15718413889408112,0.008733406662940979,0.9912667870521545,0.003976764623075724,0.9960231184959412,0.8735963106155396,0.1264037936925888,0.9490509629249573,0.050949059426784515,4.959404468536377,5.100463390350342,5.151510715484619,4.3507981300354,121.98212432861328
5dXZhZbDHWu6zwXkssFQcs,0.1486142873764038,0.04389159008860588,0.673475980758667,0.0002318268088856712,0.0002459526585880667,0.0073237307369709015,0.06894069164991379,0.0036514776293188334,0.053624484688043594,0.9878402948379517,0.012159792706370354,0.5524625182151794,0.4475375711917877,0.018286580219864845,0.9817136526107788,0.46934473514556885,0.5306552648544312,0.9772525429725647,0.022747505456209183,0.3384334444999695,0.6615666151046753,6.107365608215332,5.376767635345459,5.375341892242432,6.13771390914917,129.44613647460938
273cv9sESQzXxMqEkhXdm4,0.029994813725352287,0.03438643366098404,0.45964762568473816,0.005868824664503336,0.0019297023536637425,0.07261280715465546,0.2984867990016937,0.008534016087651253,0.08853910863399506,0.8943307995796204,0.10566921532154083,0.8197464346885681,0.18025356531143188,0.07924257218837738,0.9207574725151062,0.2907888889312744,0.7092110514640808,0.8773291707038879,0.12267089635133743,0.3627139925956726,0.6372861266136169,5.620180606842041,5.62324857711792,5.1416521072387695,5.5138444900512695,131.67433166503906
0KU8W0lHfsNlH7lfV1dz29,0.0929340198636055,0.012282107025384903,0.7015851736068726,0.03421025723218918,0.005193346180021763,0.029748132452368736,0.07133211940526962,0.0031146437395364046,0.049600157886743546,0.8930590152740479,0.10694101452827454,0.6553763747215271,0.3446233868598938,0.15343216061592102,0.8465678691864014,0.23804157972335815,0.7619581818580627,0.8578470945358276,0.14215297996997833,0.6462016105651855,0.35379835963249207,6.16544771194458,4.834658622741699,5.197254657745361,5.79210901260376,127.99999237060547
3rtPfogqDQQB392GBadZ3C,0.01781591959297657,0.041849542409181595,0.8175683617591858,0.00036399633972905576,0.011453463695943356,0.04472341015934944,0.04543802887201309,0.004593397956341505,0.016193967312574387,0.9759585857391357,0.02404152601957321,0.8730129599571228,0.12698699533939362,7.257926881720778e-06,0.9999929070472717,0.010435119271278381,0.9895647764205933,0.9919257760047913,0.00807442981749773,0.2626534700393677,0.7373464703559875,5.668732643127441,5.73741340637207,5.7871317863464355,5.3916802406311035,124.97901153564453
7cOyWm2g0GNZMbsFIiR2J6,0.015028353780508041,0.00015209452249109745,0.9653207063674927,0.00022837682627141476,0.00013285329623613507,0.00949280709028244,0.002769612707197666,0.0018636345630511642,0.005011498462408781,0.5603741407394409,0.43962594866752625,0.8579428791999817,0.14205697178840637,0.03383510932326317,0.966164767742157,0.14932963252067566,0.8506705164909363,0.8921751976013184,0.10782498121261597,0.7616865634918213,0.23831361532211304,3.9362473487854004,3.6911871433258057,4.215808391571045,3.576310396194458,119.92243957519531
2VwiV2ilMPFqHBK3VYbX6S,0.005636205896735191,0.08468613773584366,0.5293567180633545,0.00011927788727916777,0.00023930847237352282,0.03705413267016411,0.2867370843887329,0.007598648779094219,0.048572517931461334,0.9711558222770691,0.02884446643292904,0.8256160020828247,0.1743839532136917,8.150693611241877e-05,0.9999184608459473,0.08826138824224472,0.9117387533187866,0.9996682405471802,0.0003319803799968213,0.32128411531448364,0.6787157654762268,5.551009178161621,5.806378364562988,5.566452503204346,5.600272178649902,125.99080657958984
4cwLYDk0qjI7hiwVA5TVSn,0.02898198924958706,0.0001161281907116063,0.9399513602256775,0.0010867875535041094,0.00030892385984770954,0.0030654356814920902,0.0011480172397568822,0.002289390657097101,0.023052167147397995,0.6740771532058716,0.32592257857322693,0.6530145406723022,0.34698542952537537,0.008820994757115841,0.9911789894104004,0.001936554559506476,0.9980632066726685,0.8914183378219604,0.10858167707920074,0.8576204180717468,0.14237971603870392,3.349008560180664,3.2254910469055176,3.5455920696258545,3.371530532836914,122.89462280273438
4rfhAoZjGwraqwX1w47uij,0.029286863282322884,0.02763066627085209,0.3969031572341919,0.002933243988081813,0.007145135197788477,0.10233908146619797,0.3630586266517639,0.019936854019761086,0.050766244530677795,0.9843208193778992,0.015679210424423218,0.6748496890068054,0.32515037059783936,0.022257953882217407,0.9777421355247498,0.11605783551931381,0.883942186832428,0.960094690322876,0.03990538790822029,0.24359345436096191,0.7564066648483276,5.784317970275879,5.514974594116211,4.955682277679443,5.903825283050537,133.857177734375
7jji8nfxJ84AJkUSpgruPL,0.0407738983631134,0.026140345260500908,0.4521310329437256,0.01822558045387268,0.007714541163295507,0.18228623270988464,0.23355644941329956,0.0167095884680748,0.022462304681539536,0.8622509241104126,0.13774913549423218,0.880357563495636,0.11964239180088043,0.2608494460582733,0.7391507625579834,0.24813061952590942,0.7518691420555115,0.7037734985351562,0.29622647166252136,0.30970093607902527,0.6902990937232971,4.979316234588623,4.768451690673828,4.981651306152344,4.957257270812988,126.87092590332031
6tE5zuD7eC7cV2O1IyjRLX,0.039085421711206436,0.018279489129781723,0.6119336485862732,0.036141034215688705,0.01015015784651041,0.10953379422426224,0.06460288912057877,0.013338759541511536,0.0969347357749939,0.7795027494430542,0.220497265458107,0.6488683819770813,0.3511316776275635,0.1256212592124939,0.8743787407875061,0.20399780571460724,0.7960023283958435,0.8069795966148376,0.19302044808864594,0.4928399920463562,0.5071598887443542,5.4468865394592285,5.509491443634033,5.555997848510742,5.319852828979492,122.99827575683594
3eNQJg5bmvpBLlOW0LDqhE,0.04434095695614815,0.08678115904331207,0.40655839443206787,0.025432586669921875,0.04045280069112778,0.1264360398054123,0.10928093641996384,0.0749075636267662,0.08580949902534485,0.8260328769683838,0.17396722733974457,0.6984888911247253,0.3015112280845642,0.15268896520137787,0.8473110795021057,0.4212481379508972,0.578751802444458,0.6641885042190552,0.3358113467693329,0.12649314105510712,0.8735069632530212,5.224776268005371,5.326532363891602,5.296337604522705,5.232860565185547,123.52115631103516
1D7PE3dDyonJfUP6oSuaq7,0.08610347658395767,0.023332098498940468,0.5157303810119629,0.02487321011722088,0.025304490700364113,0.13659416139125824,0.08629363030195236,0.041541051119565964,0.06022747978568077,0.7300127148628235,0.2699872553348541,0.735834538936615,0.2641657292842865,0.2271547019481659,0.7728455066680908,0.15461620688438416,0.8453838229179382,0.6445650458335876,0.35543492436408997,0.39353084564208984,0.6064691543579102,5.117613315582275,4.904456615447998,5.0482683181762695,4.661295413970947,119.93544006347656
5Hp4xFihdOE2dmDzxWcBFb,0.054358530789613724,0.011939807794988155,0.23002053797245026,0.003037114627659321,0.0371348075568676,0.019336853176355362,0.622175395488739,0.005306819919496775,0.016690004616975784,0.9877249598503113,0.012275236658751965,0.9193914532661438,0.08060839027166367,0.02327730692923069,0.9767231345176697,0.7956318855285645,0.20436830818653107,0.9435235261917114,0.056476518511772156,0.14115497469902039,0.8588449954986572,6.451450347900391,6.222303867340088,5.4504475593566895,6.23480224609375,123.06166076660156
